AT_SERIAL,DATE,LOAD_ZONE_LAT,LOAD_ZONE_LON,Latitude,Longitude,HEX,DZ_LZ_TRAVEL_START,DZ_LZ_TRAVEL_END,DZ_LZ_TRAVEL_DURATION,DZ_LZ_DISTANCE_TRAVELED_KM,D_L_AT_FUEL,DZ_LZ_AVG_SPD,25METER_QUEUE_ZONE_ENTER,25METER_QUEUE_ZONE_END,QUEUE_ZONE_DURATION,AT_LOADING_START,AT_LOADING_END,AT_LOADING_DURATION,AT_DUMP_START,AT_DUMP_END,AT_DUMP_DURATION,LZ_DZ_TRAVEL_DURATION,LZ_DZ_DISTANCE_TRAVELED_KM,L_D_AT_FUEL,LZ_DZ_AVG_SPD,CYCLE_TIME,D_L_IDLE,D_L_TRAVEL_ONLY,L_D_IDLE,L_D_TRAVEL_ONLY,D_L_IDLE_PERCENT,L_D_IDLE_PERCENT,QUEUE_PERCENTAGE,LOADING_PERCENTAGE,L_D_TRAVEL_PERCENTAGE,D_L_TRAVEL_PERCENTAGE,Capacity,cycleid,zone,site,Day,DailyRainfall,TractorTime,AT_MODEL
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 14:21:18","2015-06-23 14:35:18","0 days 00:14:00",2.03,6.66256115735,4.71564803805,"2015-06-23 14:33:16","2015-06-23 14:33:25",0.15,"2015-06-23 14:33:24","2015-06-23 14:35:18",114.0,"2015-06-23 14:43:34","2015-06-23 14:43:54",20,"0 days 00:08:16.000000000",1.85,9.05110342079,7.38,22.616666666666667,375.0,351.0,42.0,454.0,28.0,3.0,1.0,8.0,33.0,26.0,31.4,185,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 14:35:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 14:43:55","2015-06-23 14:51:11","0 days 00:07:16",1.87,5.48599488584,8.45694063927,"2015-06-23 14:49:18","2015-06-23 14:49:29",0.18333333333333332,"2015-06-23 14:49:28","2015-06-23 14:51:11",103.0,"2015-06-23 14:57:32","2015-06-23 14:57:53",21,"0 days 00:06:21.000000000",1.77,7.98448889469,9.24,13.983333333333333,1.0,332.0,0.0,381.0,0.0,0.0,1.0,12.0,45.0,40.0,31.4,186,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 14:51:11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 14:57:54","2015-06-23 15:06:22","0 days 00:08:28",1.84,5.77169524593,7.11111764706,"2015-06-23 15:04:12","2015-06-23 15:04:27",0.25,"2015-06-23 15:04:25","2015-06-23 15:06:22",117.0,"2015-06-23 15:15:07","2015-06-23 15:15:27",20,"0 days 00:08:45.000000000",1.92,9.4835139417,7.21,17.566666666666666,90.0,301.0,27.0,498.0,9.0,3.0,1.0,11.0,47.0,29.0,31.4,187,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:06:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,187,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 15:15:28","2015-06-23 15:26:01","0 days 00:10:33",1.8,5.84112472222,5.41070754717,"2015-06-23 15:23:08","2015-06-23 15:24:27",1.3166666666666667,"2015-06-23 15:24:26","2015-06-23 15:26:01",95.0,"2015-06-23 15:32:19","2015-06-23 15:32:39",20,"0 days 00:06:18.000000000",1.8,8.06549904079,9.52,17.2,195.0,343.0,0.0,378.0,19.0,0.0,8.0,9.0,37.0,33.0,31.4,188,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:26:01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 15:32:40","2015-06-23 15:41:48","0 days 00:09:08",1.75,5.90707483303,6.22510018215,"2015-06-23 15:37:58","2015-06-23 15:40:08",2.1666666666666665,"2015-06-23 15:40:07","2015-06-23 15:41:48",101.0,"2015-06-23 15:48:31","2015-06-23 15:48:49",18,"0 days 00:06:43.000000000",1.83,8.55300333333,9.1,16.166666666666668,110.0,337.0,1.0,402.0,11.0,0.0,13.0,10.0,41.0,35.0,31.4,189,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:41:48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0528,-95.6379,30.053,-95.638,HPD00128,"2015-06-23 15:48:50","2015-06-23 16:08:02","0 days 00:19:12",2.89,12.3495299377,4.96554961073,"2015-06-23 15:50:25","2015-06-23 16:02:17",11.866666666666667,"2015-06-23 15:56:14","2015-06-23 15:57:52",98.0,"2015-06-23 16:10:21","2015-06-23 16:10:39",18,"0 days 00:02:19.000000000",0.57,2.36713304365,8.29,21.833333333333332,456.0,598.0,346.0,403.0,35.0,26.0,54.0,7.0,31.0,46.0,31.4,190,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:57:52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:10:40","2015-06-23 16:17:02","0 days 00:06:22",1.7,5.26016330299,8.67614583333,"2015-06-23 16:15:03","2015-06-23 16:15:11",0.13333333333333333,"2015-06-23 16:15:09","2015-06-23 16:17:02",113.0,"2015-06-23 16:23:43","2015-06-23 16:24:01",18,"0 days 00:06:41.000000000",1.75,8.68896398286,8.71,13.366666666666667,4.0,265.0,2.0,399.0,0.0,0.0,1.0,14.0,50.0,33.0,31.4,191,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 16:17:02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:24:02","2015-06-23 16:34:55","0 days 00:10:53",1.7,6.10831120342,5.01913109756,"2015-06-23 16:29:57","2015-06-23 16:33:03",3.1,"2015-06-23 16:33:02","2015-06-23 16:34:55",113.0,"2015-06-23 16:41:20","2015-06-23 16:41:37",17,"0 days 00:06:25.000000000",1.72,8.5444489743,8.97,17.6,212.0,328.0,0.0,385.0,20.0,0.0,18.0,11.0,36.0,31.0,31.4,192,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 16:34:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:41:38","2015-06-23 16:48:29","0 days 00:06:51",1.67,5.50707246359,7.88905339806,"2015-06-23 16:46:46","2015-06-23 16:46:57",0.18333333333333332,"2015-06-23 16:46:56","2015-06-23 16:48:29",93.0,"2015-06-23 16:55:03","2015-06-23 16:55:21",18,"0 days 00:06:34.000000000",1.73,8.35432086217,8.74,13.733333333333333,12.0,306.0,0.0,394.0,1.0,0.0,1.0,11.0,48.0,37.0,31.4,193,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 16:48:29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,193,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:55:22","2015-06-23 17:01:29","0 days 00:06:07",1.63,5.08160234417,8.57723577236,"2015-06-23 16:59:28","2015-06-23 16:59:40",0.2,"2015-06-23 16:59:39","2015-06-23 17:01:29",110.0,"2015-06-23 17:07:29","2015-06-23 17:07:48",19,"0 days 00:06:00.000000000",1.63,7.73082534435,9.16,12.45,2.0,255.0,0.0,360.0,0.0,0.0,2.0,15.0,48.0,34.0,31.4,194,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0524,-95.6341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 17:01:29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,194,Dump,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",30.0519,-95.6483,30.052,-95.648,HPD00128,"2015-06-23 17:07:49","2015-06-23 17:13:37","0 days 00:05:48",1.59,4.8398847851,8.9000286533,"2015-06-23 17:11:49","2015-06-23 17:11:58",0.15,"2015-06-23 17:11:57","2015-06-23 17:13:37",100.0,"2015-06-23 17:20:15","2015-06-23 17:20:34",19,"0 days 00:06:38.000000000",1.69,8.42963778335,8.55,12.766666666666667,0.0,248.0,2.0,396.0,0.0,0.0,1.0,13.0,52.0,32.0,31.4,195,Load,"Ranger SH 99",2015-06-23,0,0,740
T4R00733,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 17:13:37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6491,30.052,-95.649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 13:27:22","2015-06-24 13:27:43",21,"0 days 00:03:47.000000000",0.85,5.25734129508,7.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.4,254,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0521,-95.6417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6491,30.052,-95.649,HPD00128,"2015-06-24 13:27:44","2015-06-24 13:32:24","0 days 00:04:40",0.87,3.88101383373,6.13021737589,"2015-06-24 13:30:12","2015-06-24 13:30:52",0.6666666666666666,"2015-06-24 13:30:51","2015-06-24 13:32:24",93.0,"2015-06-24 13:36:16","2015-06-24 13:36:36",20,"0 days 00:03:52.000000000",0.83,5.47968026591,7.13,8.883333333333333,23.0,164.0,0.0,232.0,4.0,0.0,0.0,17.0,44.0,31.0,31.4,255,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 13:32:24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6491,30.052,-95.649,HPD00128,"2015-06-24 13:36:37","2015-06-24 13:40:45","0 days 00:04:08",0.89,3.58356182062,6.73329317269,"2015-06-24 13:38:51","2015-06-24 13:39:02",0.18333333333333332,"2015-06-24 13:38:59","2015-06-24 13:40:45",106.0,"2015-06-24 13:44:45","2015-06-24 13:45:04",19,"0 days 00:04:00.000000000",0.84,5.38335730028,7.03,8.466666666666667,0.0,142.0,0.0,240.0,0.0,0.0,2.0,21.0,47.0,28.0,31.4,256,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 13:40:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,256,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6492,30.052,-95.649,HPD00128,"2015-06-24 13:45:05","2015-06-24 13:58:46","0 days 00:13:41",2.68,14.2197744507,6.31913900365,"2015-06-24 13:47:55","2015-06-24 13:48:07",0.2,"2015-06-24 13:48:06","2015-06-24 13:50:10",124.0,"2015-06-24 14:02:57","2015-06-24 14:03:15",18,"0 days 00:04:11.000000000",0.88,5.98762685736,6.94,18.183333333333334,78.0,619.0,74.0,693.0,7.0,7.0,1.0,11.0,64.0,57.0,31.4,257,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 13:50:10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6492,30.052,-95.649,HPD00128,"2015-06-24 14:03:16","2015-06-24 14:07:47","0 days 00:04:31",0.93,3.89385142247,6.51725274725,"2015-06-24 14:05:56","2015-06-24 14:06:02",0.1,"2015-06-24 14:06:01","2015-06-24 14:07:47",106.0,"2015-06-24 14:12:13","2015-06-24 14:12:32",19,"0 days 00:04:26.000000000",0.91,6.15322784228,6.64,9.283333333333333,1.0,164.0,0.0,266.0,0.0,0.0,1.0,19.0,48.0,29.0,31.4,258,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0522,-95.6415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 14:07:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,258,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6493,30.052,-95.649,HPD00128,"2015-06-24 14:12:33","2015-06-24 14:16:38","0 days 00:04:05",0.96,3.80201490515,7.31772357724,"2015-06-24 14:15:01","2015-06-24 14:15:40",0.65,"2015-06-24 14:15:05","2015-06-24 14:16:38",93.0,"2015-06-24 14:21:10","2015-06-24 14:21:30",20,"0 days 00:04:32.000000000",0.91,6.11720334144,6.54,8.966666666666667,0.0,152.0,1.0,271.0,0.0,0.0,7.0,17.0,50.0,28.0,31.4,259,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0521,-95.6416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 14:16:38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6493,30.052,-95.649,HPD00128,"2015-06-24 14:21:31","2015-06-24 14:25:59","0 days 00:04:28",0.97,4.00691106154,6.84776951673,"2015-06-24 14:24:01","2015-06-24 14:24:07",0.1,"2015-06-24 14:24:06","2015-06-24 14:25:59",113.0,"2015-06-24 14:30:31","2015-06-24 14:30:50",19,"0 days 00:04:32.000000000",0.92,6.28965644282,6.73,9.333333333333334,0.0,155.0,0.0,272.0,0.0,0.0,1.0,20.0,49.0,28.0,31.4,260,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 14:25:59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6493,30.052,-95.649,HPD00128,"2015-06-24 14:30:51","2015-06-24 14:34:58","0 days 00:04:07",0.96,3.90612627912,7.46919354839,"2015-06-24 14:33:24","2015-06-24 14:33:31",0.11666666666666667,"2015-06-24 14:33:30","2015-06-24 14:34:58",88.0,"2015-06-24 14:39:11","2015-06-24 14:39:34",23,"0 days 00:04:13.000000000",0.93,5.80445692695,7.18,8.733333333333333,0.0,159.0,0.0,253.0,0.0,0.0,1.0,17.0,48.0,30.0,31.4,261,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0521,-95.6414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 14:34:58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6494,30.052,-95.649,HPD00128,"2015-06-24 14:39:35","2015-06-24 14:52:54","0 days 00:13:19",2.88,14.3844983971,7.08163341646,"2015-06-24 14:42:13","2015-06-24 14:51:39",9.433333333333334,"2015-06-24 14:51:38","2015-06-24 14:52:54",76.0,"2015-06-24 14:57:08","2015-06-24 14:57:31",23,"0 days 00:04:14.000000000",0.94,5.88330278125,7.3,17.95,91.0,632.0,0.0,254.0,8.0,0.0,53.0,7.0,24.0,59.0,31.4,262,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0522,-95.6412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 14:52:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,262,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6494,30.052,-95.649,HPD00128,"2015-06-24 14:57:32","2015-06-24 15:01:36","0 days 00:04:04",1.0,3.85240312925,7.71869387755,"2015-06-24 15:00:14","2015-06-24 15:00:24",0.16666666666666666,"2015-06-24 15:00:23","2015-06-24 15:01:36",73.0,"2015-06-24 15:05:44","2015-06-24 15:06:07",23,"0 days 00:04:08.000000000",0.94,5.82441943775,7.52,8.6,0.0,171.0,0.0,248.0,0.0,0.0,2.0,14.0,48.0,33.0,31.4,263,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 15:01:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6495,30.052,-95.65,HPD00128,"2015-06-24 15:06:08","2015-06-24 15:37:51","0 days 00:31:43",6.92,35.4906687855,7.14750461458,"2015-06-24 15:08:44","2015-06-24 15:18:18",9.566666666666666,"2015-06-24 15:08:52","2015-06-24 15:10:16",84.0,"2015-06-24 15:42:38","2015-06-24 15:43:00",22,"0 days 00:04:47.000000000",1.01,6.5107159674,6.79,36.88333333333333,282.0,1537.0,281.0,1661.0,13.0,13.0,26.0,4.0,75.0,69.0,31.4,264,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0523,-95.6409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 15:10:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6496,30.052,-95.65,HPD00128,"2015-06-24 15:43:01","2015-06-24 15:47:22","0 days 00:04:21",0.99,3.97139480038,7.3527756654,"2015-06-24 15:45:44","2015-06-24 15:45:53",0.15,"2015-06-24 15:45:52","2015-06-24 15:47:22",90.0,"2015-06-24 15:50:28","2015-06-24 15:50:48",20,"0 days 00:03:06.000000000",0.57,4.00132997326,6.01,7.8,1.0,170.0,0.0,186.0,0.0,0.0,2.0,19.0,40.0,36.0,31.4,265,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0521,-95.6447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 15:47:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6496,30.052,-95.65,HPD00128,"2015-06-24 15:50:49","2015-06-24 15:54:45","0 days 00:03:56",0.62,3.04432494164,4.80420168067,"2015-06-24 15:53:10","2015-06-24 15:53:19",0.15,"2015-06-24 15:53:17","2015-06-24 15:54:45",88.0,"2015-06-24 15:57:31","2015-06-24 15:57:52",21,"0 days 00:02:46.000000000",0.56,3.81831125,6.79,7.066666666666666,10.0,138.0,0.0,166.0,2.0,0.0,2.0,21.0,39.0,33.0,31.4,266,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0521,-95.6448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 15:54:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6496,30.052,-95.65,HPD00128,"2015-06-24 15:57:53","2015-06-24 16:01:34","0 days 00:03:41",0.67,3.1328251539,5.45608108108,"2015-06-24 16:00:00","2015-06-24 16:00:13",0.21666666666666667,"2015-06-24 16:00:12","2015-06-24 16:01:34",82.0,"2015-06-24 16:04:04","2015-06-24 16:04:27",23,"0 days 00:02:30.000000000",0.56,3.33998289183,7.28,6.583333333333333,0.0,139.0,0.0,150.0,0.0,0.0,3.0,21.0,38.0,35.0,31.4,267,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0522,-95.645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 16:01:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,Dump,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",30.0518,-95.6496,30.052,-95.65,HPD00128,"2015-06-24 16:04:28","2015-06-24 16:07:54","0 days 00:03:26",0.61,2.96591236715,5.77487922705,"2015-06-24 16:06:25","2015-06-24 16:06:32",0.11666666666666667,"2015-06-24 16:06:31","2015-06-24 16:07:54",83.0,"2015-06-24 16:10:49","2015-06-24 16:10:57",8,"0 days 00:02:55.000000000",0.57,3.77028053977,6.4,6.5,0.0,123.0,0.0,175.0,0.0,0.0,2.0,21.0,45.0,32.0,31.4,268,Load,"Ranger SH 99",2015-06-24,0,0,740
B1P05399,"2015-06-24 00:00:00",NULL,NULL,30.0522,-95.6449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-24 16:07:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268,Dump,"Ranger SH 99",2015-06-24,0,0,740
